districtid,timeid,neighborhoodzscore,statezscore
621,14,-0.82,-0.39
621,15,-0.63,-0.34
621,16,-0.8,-0.5
621,17,-0.69,-0.47
621,18,-0.78,-0.56
621,19,-0.68,-0.52
621,20,-0.63,-0.48
621,21,-0.6,-0.42
621,22,-0.56,-0.38
621,23,-0.56,-0.36
621,24,-0.57,-0.43
621,25,-0.56,-0.48
622,13,-1.21,-0.79
622,14,0.0,-0.95
622,17,0.0,-0.96
622,18,-1.0,-0.71
622,20,0.0,0.26
622,21,-1.12,-0.99
622,23,0.0,-0.52
622,24,0.0,-1.53
624,7,0.0,-0.37
624,10,-1.73,-0.4
624,11,-0.38,-0.35
624,12,-0.66,-0.45
624,13,-1.33,-0.43
624,14,-1.39,-0.41
624,15,0.93,-0.41
624,16,-0.6,-0.48
624,17,-1.12,-0.48
624,18,1.54,-0.46
624,19,-0.93,-0.52
624,20,-0.23,-0.43
624,21,-0.32,-0.45
624,22,2.43,-0.12
624,23,1.18,-0.15
624,24,2.23,0.05
624,25,2.14,0.0
625,9,-1.1,-0.66
625,10,-0.94,-0.45
625,11,-1.43,-1.06
625,12,0.05,-0.41
625,13,-0.22,-0.34
625,14,-0.88,-0.41
625,15,-0.53,-0.3
625,16,-1.1,-0.49
625,17,-0.68,-0.5
625,18,0.06,-0.14
625,19,0.48,0.15
625,20,0.25,0.43
625,21,0.21,0.07
625,22,-0.05,0.01
625,23,0.46,0.1
625,24,0.83,0.11
625,25,0.88,0.13
626,7,-0.76,-0.4
626,8,-0.66,-0.42
626,10,-0.81,-0.4
626,12,0.04,-0.14
626,13,-0.85,-0.3
626,14,-1.14,-0.34
626,15,-0.64,-0.34
626,16,-0.6,-0.37
626,17,4.62,-0.18
626,18,3.22,0.18
626,19,-1.35,-0.44
626,20,-0.6,-0.31
626,21,-1.34,-0.47
626,22,-1.26,-0.41
626,23,-1.09,-0.42
626,24,-1.15,-0.48
626,25,-1.23,-0.48
627,8,-0.48,-0.33
627,9,-0.96,-0.66
627,10,-0.68,-0.81
627,11,-1.72,-0.95
627,12,-1.49,-0.79
627,13,-1.73,-0.72
627,14,-1.53,-0.4
627,15,-0.2,-0.19
627,16,-1.09,-0.25
627,17,-5.58,-0.56
627,18,-1.55,-0.51
627,19,-0.66,-0.32
627,20,-1.5,-0.69
627,21,-0.74,-0.52
627,22,-1.28,-0.54
627,23,-1.39,-0.54
627,24,-1.15,-0.46
627,25,-1.29,-0.37
628,7,-1.22,-0.77
628,8,-1.0,-0.96
628,9,-0.11,0.33
628,10,0.87,-0.48
628,11,3.17,0.99
628,12,-0.23,-0.63
628,13,-0.5,-1.11
628,14,-0.79,-1.15
628,15,-2.2,-0.9
628,16,-0.7,-0.56
628,17,-1.63,-0.57
628,18,-1.69,-0.56
628,19,-1.15,-0.4
628,20,-1.04,-0.6
628,21,0.22,-0.32
628,22,0.41,-0.43
628,23,-0.59,-0.72
628,24,-1.0,-0.75
628,25,-1.2,-0.73
629,8,0.0,-0.34
629,9,-1.0,-1.24
629,10,-5.33,-1.2
629,11,-12.33,-1.83
629,12,-1.67,-0.86
629,13,-0.91,-0.41
629,14,-1.36,-0.57
629,15,-1.08,-1.02
629,16,-1.06,-0.73
629,17,-1.05,-0.67
629,18,-1.12,-0.71
629,19,-1.47,-0.61
629,20,-1.48,-0.72
629,21,-4.61,-0.92
629,22,-5.53,-0.94
629,23,-3.08,-1.0
629,24,-1.6,-0.76
629,25,-1.66,-0.77
630,10,-0.67,-0.39
630,11,-0.68,-0.39
630,12,-0.39,-0.21
630,13,0.95,-0.06
630,14,-1.18,-0.34
630,15,-0.87,-0.39
630,16,-0.56,-0.32
630,17,-0.64,-0.34
630,18,-0.51,-0.27
630,19,-0.58,-0.22
630,20,-0.58,-0.36
630,21,-0.72,-0.48
630,22,-0.46,-0.19
630,23,-0.55,-0.36
630,24,-0.57,-0.38
630,25,-0.68,-0.38
631,20,-0.9,-0.6
631,23,-0.66,-0.66
631,24,-3.8,-0.68
631,25,-0.79,-0.53
632,8,-0.7,-1.6
632,10,-1.46,-0.72
632,11,-0.52,-0.7
632,12,-0.46,-0.79
632,13,-0.52,-0.5
632,14,-0.4,-0.24
632,15,-0.42,-0.59
632,16,-0.69,-0.69
632,17,-0.51,-0.27
632,18,-0.55,-0.28
632,19,-0.55,0.0
632,20,-0.61,-0.23
632,21,-0.87,-0.87
632,22,-0.74,-1.1
632,23,-0.84,-0.69
632,24,-0.59,-0.38
632,25,-0.54,-0.63
633,8,-1.1,-0.42
633,10,-0.55,-0.38
633,11,-0.69,-0.38
633,12,-0.78,-0.4
633,13,-0.83,-0.39
633,14,-0.96,-0.41
633,15,-0.55,-0.32
633,16,-0.61,-0.37
633,17,-0.23,0.5
633,18,-0.57,-0.14
633,19,-0.68,-0.34
633,20,-0.66,-0.32
633,21,-0.64,-0.25
633,22,-0.74,-0.21
633,23,-0.5,-0.11
633,24,-0.05,0.32
633,25,-0.01,0.41
634,18,-4.0,-0.4
634,19,-1.56,-0.38
634,20,-1.43,-0.67
634,23,-0.97,-0.7
634,24,-0.54,-0.29
634,25,-0.48,-0.37
636,9,-0.4,-0.35
636,10,-0.46,-0.37
636,11,-0.62,-0.35
636,12,0.0,-0.45
636,15,-0.93,-0.46
636,16,-1.57,-0.5
636,17,-0.54,-0.45
636,18,-0.41,-0.46
636,19,-0.54,-0.46
636,20,-0.73,-0.43
636,21,-0.52,-0.36
636,22,0.49,-0.21
636,23,-2.4,-0.46
636,24,-0.97,-0.48
636,25,-2.09,-0.49
637,7,-1.05,-0.52
637,8,-0.57,-0.5
637,9,-0.5,-0.33
637,10,-0.45,-0.12
637,11,0.37,0.83
637,12,-0.11,0.1
637,13,-0.07,0.23
637,14,-0.45,-0.04
637,15,-0.28,0.15
637,16,0.12,0.3
637,17,-0.72,-0.3
637,18,-1.15,-0.56
637,19,-0.4,-0.32
637,20,-0.13,-0.1
637,21,-0.07,-0.1
637,22,1.1,1.24
637,23,-0.06,0.29
637,24,-0.31,-0.1
637,25,-0.49,-0.28
638,10,-0.27,-0.35
638,11,-1.1,-0.27
638,12,2.71,3.99
638,13,5.41,8.22
638,14,8.84,7.41
638,15,0.18,2.22
638,16,-0.85,-0.75
638,17,-0.53,-0.69
638,18,-0.41,-0.67
638,19,-0.66,-0.5
638,20,-0.28,-0.26
638,21,-0.65,-0.54
638,22,-0.3,-0.11
638,23,-0.64,-0.54
638,24,-0.46,-0.56
638,25,-1.08,-0.53
639,7,-1.0,-0.28
639,8,-1.4,-0.34
639,9,-1.09,-0.33
639,11,-2.54,-0.32
639,12,-1.61,-0.3
639,13,-1.43,-0.35
639,14,-2.58,-0.41
639,15,-10.43,-0.41
639,16,-2.18,-0.43
639,17,-7.51,-0.46
639,18,-2.01,-0.48
639,19,-1.57,-0.48
639,20,-1.2,-0.55
639,21,-1.15,-0.62
639,22,-1.3,-0.71
639,23,-1.19,-0.62
639,24,-1.2,-0.64
639,25,-1.21,-0.65
640,10,0.14,-0.33
640,11,-0.7,-0.38
640,12,-0.94,-0.48
640,14,-0.66,-0.41
640,15,-0.84,-0.46
640,16,-0.74,-0.45
640,17,-0.5,-0.43
640,18,-0.54,-0.46
640,19,-0.48,-0.42
640,20,-0.75,-0.46
640,21,-0.09,-0.09
640,22,-0.36,-0.27
640,23,-0.6,-0.39
640,24,-0.83,-0.51
640,25,-1.34,-0.43
641,9,-1.07,-0.74
641,12,-0.46,-0.14
641,13,-0.58,0.54
641,14,-1.43,-0.9
641,15,-1.23,-0.67
641,16,-1.16,-1.26
641,17,-1.35,-0.65
641,18,-0.99,-0.13
641,19,-0.24,2.11
641,20,-0.85,1.67
641,21,-1.36,0.02
641,22,-1.13,0.57
641,23,-1.71,0.24
641,24,-0.82,3.68
641,25,-1.26,1.08
642,8,-2.87,-0.5
642,9,-1.24,-0.18
642,10,-1.8,0.11
642,11,-1.54,-0.09
642,12,-1.16,-0.28
642,13,-0.05,0.16
642,14,-0.62,-0.03
642,15,0.03,0.38
642,16,11.0,0.36
642,17,-0.93,-0.18
642,18,-1.04,-0.31
642,19,-1.44,-0.53
642,20,-3.43,-0.52
642,21,-2.7,-0.7
642,22,-3.5,-0.69
642,23,-60.0,-0.64
642,24,-2.92,-0.39
642,25,-2.53,-0.52
643,7,0.0,-0.61
643,8,-1.08,-0.83
643,10,0.0,-0.67
643,11,-0.7,-0.35
643,12,2.83,-0.27
643,13,0.85,-0.38
643,14,-0.05,-0.49
643,15,0.35,-0.47
643,16,0.79,-0.49
643,17,3.25,-0.48
643,18,1.04,-0.61
643,19,-0.62,-0.72
643,20,0.06,-0.56
643,21,-0.1,-0.42
643,22,0.97,-0.13
643,23,-0.18,-0.67
643,24,0.95,-0.33
643,25,0.54,-0.29
644,7,-0.85,-0.24
644,9,-1.18,-1.24
644,10,-0.31,-0.44
644,11,-0.41,-0.51
644,12,-0.98,-0.77
644,13,-0.85,-0.49
644,14,-1.3,-0.31
644,15,-1.58,-0.93
644,16,-1.07,-0.66
644,17,-1.02,-0.64
644,18,-0.67,-0.63
644,19,-0.24,-0.39
644,20,-0.56,-0.43
644,21,0.32,-0.05
644,22,0.16,0.01
644,23,-0.19,0.17
644,24,-0.65,-0.32
644,25,-0.65,-0.26
645,8,-0.9,-0.39
645,9,-1.81,-0.54
645,10,-1.07,-0.49
645,11,-1.9,-1.11
645,12,-1.46,-0.88
645,13,-1.33,-0.8
645,14,-0.82,-0.71
645,15,-0.78,-0.49
645,16,-0.95,-0.62
645,17,-0.76,-0.53
645,18,-0.73,-0.64
645,19,-0.67,-0.44
645,20,-0.59,-0.14
645,21,-0.62,-0.22
645,22,-0.61,-0.19
645,23,-0.55,0.07
645,24,-0.65,-0.2
645,25,-0.59,-0.18
646,9,-0.18,-0.24
646,10,-1.39,-0.25
646,11,-1.32,-0.24
646,12,-2.27,-0.22
646,13,-0.19,-0.2
646,14,-0.95,-0.24
646,15,-0.87,-0.26
646,16,-0.78,-0.22
646,17,-0.89,-0.24
646,18,-0.62,-0.15
646,19,-0.97,-0.3
646,20,-1.03,-0.52
646,21,-0.82,-0.41
646,22,-1.19,-0.48
646,23,-1.66,-0.5
646,24,-1.41,-0.55
646,25,-1.84,-0.67
648,8,0.0,-0.34
648,9,0.86,-0.27
648,10,-0.85,-0.83
648,11,-0.88,-0.45
648,12,0.73,0.33
648,13,6.22,3.19
648,14,2.85,2.59
648,15,6.9,1.62
648,16,1.46,0.09
648,17,-0.64,-0.04
648,18,4.2,0.89
648,19,-1.16,-0.47
648,20,-1.4,-0.27
648,21,-0.76,-0.15
648,22,-1.8,-0.46
648,23,-1.94,-0.32
648,24,-2.13,-0.53
648,25,-2.7,-0.61
649,10,2.04,-0.12
649,11,0.63,-0.7
649,12,0.24,-0.3
649,13,-0.33,-0.5
649,14,1.85,1.92
649,15,1.56,-0.11
649,16,3.24,0.42
649,17,8.65,8.68
649,18,3.0,17.31
649,19,1.91,3.49
649,20,1.33,3.26
649,21,0.53,4.67
649,22,0.44,2.41
649,23,1.26,8.38
649,24,-0.01,1.53
649,25,-0.02,1.95
650,7,0.13,-0.15
650,8,-0.28,-0.25
650,9,-0.07,-0.16
650,10,-0.12,-0.18
650,11,-0.12,-0.16
650,12,0.05,-0.1
650,13,0.06,-0.11
650,14,-0.12,-0.18
650,15,-0.23,-0.27
650,16,-0.25,-0.25
650,17,-0.31,-0.27
650,18,-0.17,-0.02
650,19,-0.22,0.02
650,20,-0.31,-0.03
650,21,-0.35,-0.07
650,22,-0.25,0.07
650,23,-0.32,-0.05
650,24,-0.39,-0.11
650,25,-0.37,-0.08
651,9,-1.4,-0.73
651,10,-0.76,-0.99
651,11,-0.76,-0.95
651,12,-0.51,-0.79
651,13,-0.48,-0.52
651,14,-1.18,-0.81
651,15,-1.1,-0.55
651,16,-1.15,-0.54
651,17,-0.28,-0.5
651,18,0.82,0.17
651,19,-0.19,-0.32
651,20,-0.3,-0.43
651,21,0.14,-0.28
651,22,-0.01,-0.3
651,23,-0.3,-0.5
651,24,1.27,-0.32
651,25,2.02,-0.35
652,7,-0.46,-0.25
652,8,4.01,2.35
652,9,7.14,2.16
652,10,2.36,0.34
652,11,6.87,0.11
652,12,3.15,0.29
652,13,2.62,0.2
652,14,5.6,0.45
652,15,9.53,0.67
652,16,6.44,0.69
652,17,4.26,1.05
652,18,4.46,0.87
652,19,2.12,0.55
652,20,0.32,-0.2
652,21,0.5,0.1
652,22,0.71,0.21
652,23,0.05,-0.23
652,24,1.06,0.55
652,25,0.91,0.47
654,8,-1.02,-0.27
654,9,-1.04,-0.26
654,10,-1.0,-0.16
654,11,-1.23,-0.17
654,12,-1.39,-0.29
654,13,-0.9,0.13
654,14,-0.72,0.3
654,15,-0.66,0.66
654,16,-0.65,0.56
654,17,-0.62,0.6
654,18,-0.69,0.52
654,19,-0.84,0.34
654,20,-0.89,0.22
654,21,-0.88,0.35
654,22,-0.77,0.58
654,23,-0.85,0.38
654,24,-0.91,0.23
654,25,-0.79,0.33
657,18,-0.67,-0.51
657,20,-1.33,-0.43
657,22,-1.0,-0.65
657,24,-1.54,-0.5
657,25,-0.6,-0.42
661,10,0.0,-0.43
661,11,0.0,-0.87
661,12,0.0,1.62
661,13,0.0,-0.26
661,14,0.0,0.83
661,15,0.0,1.73
661,16,0.0,-1.34
661,17,0.0,-1.06
661,18,0.0,-0.95
661,19,0.0,-0.73
661,20,0.0,-0.68
661,21,0.0,-0.62
661,22,0.0,-0.83
661,23,0.0,-0.71
661,24,0.0,-0.49
661,25,0.0,-0.45
663,11,0.0,0.24
663,12,0.0,-1.43
663,13,0.0,0.0
663,15,0.0,0.0
663,19,0.0,-0.62
663,20,0.0,-0.57
663,21,0.0,-0.56
663,22,0.0,-0.65
663,23,0.0,-0.6
663,24,0.0,-0.64
663,25,0.0,-0.5
664,22,-1.0,-0.65
664,25,-0.73,-0.5
665,7,0.0,-0.78
665,9,-1.01,-0.91
665,10,-0.61,-0.6
665,11,-0.86,-1.07
665,12,-0.72,-1.51
665,13,-0.89,-1.5
665,14,-0.83,-1.43
665,15,-1.24,-2.05
665,16,-0.64,-1.97
665,17,0.4,-0.03
665,18,0.88,-0.32
665,19,0.87,-0.94
665,20,1.85,-0.98
665,21,1.17,-0.94
665,22,1.31,-1.0
665,23,2.54,-0.46
665,24,1.71,-0.78
665,25,2.29,-0.33
666,7,0.06,0.62
666,8,1.99,2.56
666,9,0.53,0.12
666,10,-0.21,-0.06
666,11,3.69,2.18
666,12,2.33,1.91
666,13,2.43,1.52
666,14,1.55,2.88
666,15,3.92,5.03
666,16,5.17,6.22
666,17,15.03,10.4
666,18,12.78,13.4
666,19,9.05,10.56
666,20,12.2,13.28
666,21,29.68,7.28
666,22,6.58,4.96
666,23,11.0,6.57
666,24,26.66,6.42
666,25,22.84,1.46
667,14,-1.33,-0.92
667,15,-0.58,-0.86
667,17,-0.64,-0.63
667,18,-0.6,-0.31
667,19,-0.59,-0.23
667,20,-0.6,-0.39
667,21,-0.61,-0.41
667,22,-0.59,-0.15
667,23,-0.6,-0.14
667,24,-0.63,-0.3
667,25,-0.62,-0.49
668,8,-0.53,-0.42
668,9,1.49,0.23
668,10,-0.11,0.73
668,11,-1.21,-0.17
668,12,-0.84,-0.38
668,13,-0.55,-0.56
668,14,1.09,-0.02
668,15,-0.42,-0.42
668,16,-0.83,-0.51
668,17,-0.72,-0.54
668,18,0.93,-0.06
668,19,-0.09,-0.3
668,20,-0.36,-0.24
668,21,-0.26,-0.17
668,22,2.02,0.17
668,23,-0.48,-0.31
668,24,-1.23,-0.58
668,25,-0.76,-0.4
669,7,5.0,3.27
669,8,0.0,-0.4
669,9,0.0,-0.29
669,10,0.78,-0.56
669,11,1.72,-0.27
669,12,0.02,-0.09
669,13,0.19,0.3
669,14,-0.21,-0.37
669,15,-0.01,-0.32
669,16,2.83,-0.06
669,17,8.13,0.83
669,18,2.73,-0.13
669,19,4.79,-0.09
669,20,3.1,0.06
669,21,2.82,0.55
669,22,5.46,0.74
669,23,3.71,0.13
669,24,0.77,-0.33
669,25,0.22,-0.34
670,8,-1.5,-0.96
670,9,-0.41,-0.45
670,10,0.15,0.03
670,11,-1.78,-0.96
670,12,5.28,1.11
670,13,0.63,0.6
670,14,-0.07,-0.36
670,15,-0.39,-0.27
670,16,-0.19,-0.3
670,17,1.57,-0.08
670,18,1.11,-0.49
670,19,0.17,-0.46
670,20,1.22,-0.18
670,21,-0.11,-0.24
670,22,-1.72,-0.44
670,23,-1.27,-0.56
670,24,-1.05,-0.09
670,25,-1.21,0.03
671,7,0.0,0.0
671,10,-1.31,-1.1
671,11,-0.88,-0.65
671,12,-0.57,-0.87
671,13,-0.89,-0.87
671,14,-0.97,-0.92
671,15,-0.61,-0.64
671,17,-1.05,-0.5
671,18,-1.03,-0.54
671,19,-1.38,-0.4
671,20,0.17,-0.34
671,21,-0.34,-0.39
671,22,-0.86,-0.44
671,23,-0.73,-0.44
671,24,0.04,-0.4
671,25,0.38,-0.35
672,7,90.33,0.13
672,8,0.0,0.11
672,9,128.33,0.15
672,10,185.86,0.37
672,11,278.0,0.49
672,12,83.36,0.86
672,13,51.91,0.77
672,14,24.62,0.96
672,15,38.69,3.25
672,16,43.41,4.92
672,17,38.47,7.3
672,18,26.75,6.75
672,19,42.32,6.67
672,20,34.04,7.4
672,21,42.95,5.98
672,22,26.09,5.88
672,23,26.48,5.43
672,24,37.6,5.51
672,25,38.08,5.23
673,9,-0.45,-0.24
673,10,-0.51,-0.24
673,11,-0.44,-0.26
673,12,-0.5,-0.28
673,13,-0.44,-0.26
673,14,-0.44,-0.27
673,15,-0.44,-0.31
673,16,-0.42,-0.26
673,17,-0.42,-0.28
673,18,-0.33,-0.16
673,19,-0.41,-0.21
673,20,-0.35,-0.12
673,21,-0.64,-0.39
673,22,-0.65,-0.37
673,23,-0.85,-0.58
673,24,-0.85,-0.6
673,25,-0.71,-0.44
674,10,0.2,-0.3
674,11,-0.96,-0.65
674,12,-0.93,-0.68
674,13,-0.46,-0.49
674,14,-0.79,-0.43
674,15,-1.36,-0.59
674,16,-0.99,-0.51
674,17,1.42,-0.02
674,18,9.68,0.11
674,19,2.63,-0.13
674,20,1.47,-0.3
674,21,-1.13,-0.46
674,22,-0.35,-0.34
674,23,0.1,-0.25
674,24,0.11,-0.22
674,25,-0.19,-0.3
677,7,-1.02,-0.32
677,10,-0.77,-0.28
677,13,-0.99,-0.28
677,15,-1.19,-0.41
677,16,-0.93,-0.43
677,17,-0.82,-0.42
677,18,-0.9,-0.52
677,19,-1.01,-0.45
677,20,-1.19,-0.59
677,21,-1.29,-0.64
677,22,-1.39,-0.64
677,23,-1.39,-0.62
677,24,-1.36,-0.58
677,25,-1.4,-0.57
678,7,-0.93,-0.39
678,8,0.97,2.64
678,9,-5.4,-1.27
678,10,-1.57,-0.99
678,11,-0.89,-0.51
678,12,-1.07,-0.79
678,13,-0.96,-0.62
678,14,-1.06,-0.5
678,15,-1.34,-0.78
678,16,-1.19,-0.53
678,17,-1.18,-0.64
678,18,-1.21,-0.75
678,19,-1.05,-0.74
678,20,-0.91,-0.48
678,21,-1.22,-0.61
678,22,-1.77,-0.73
678,23,-1.97,-0.71
678,24,-2.88,-1.03
678,25,-1.58,-0.92
679,12,0.0,-0.47
679,15,0.0,-0.73
679,17,0.0,-0.83
679,19,0.0,-0.19
679,20,0.26,-0.06
679,21,-1.14,-0.76
679,22,-1.89,-0.62
679,23,-0.54,0.5
679,24,-0.93,0.11
679,25,1.9,0.21
680,10,-0.43,-0.35
680,11,0.62,0.7
680,12,-0.14,0.03
680,13,3.31,4.12
680,14,0.7,1.38
680,15,0.38,0.15
680,16,-0.49,-0.51
680,17,-0.62,-0.52
680,18,-0.67,-0.56
680,19,-0.41,-0.49
680,20,-0.58,-0.74
680,21,-0.62,-0.56
680,22,0.04,-0.26
680,23,-0.45,-0.41
680,24,-0.19,-0.21
680,25,-0.34,-0.22
682,7,2.4,0.37
682,8,2.78,1.08
682,9,2.28,1.21
682,10,2.93,0.99
682,11,2.99,1.43
682,12,4.63,1.83
682,13,4.77,2.54
682,14,3.84,3.3
682,15,5.26,5.11
682,16,4.34,6.11
682,17,2.87,5.43
682,18,1.89,4.4
682,19,0.69,2.52
682,20,0.59,2.3
682,21,0.49,2.15
682,22,0.41,2.05
682,23,0.3,1.75
682,24,0.13,1.36
682,25,0.29,1.62
683,7,-0.76,-0.28
683,8,-0.95,-0.34
683,9,-0.36,-0.24
683,10,0.41,-0.25
683,11,-0.45,-0.24
683,12,0.82,-0.21
683,13,0.37,-0.2
683,14,0.18,-0.21
683,15,0.62,-0.21
683,16,-0.47,-0.29
683,17,0.0,-0.35
683,18,2.78,-0.26
683,19,2.25,-0.18
683,20,1.53,-0.08
683,21,0.98,0.01
683,22,0.04,-0.19
683,23,-0.04,-0.22
683,24,-0.25,-0.24
683,25,-0.19,-0.18
684,8,-0.69,-0.32
684,9,0.68,-0.22
684,10,-0.4,-0.23
684,11,-0.84,-0.24
684,12,-1.81,-0.21
684,13,-0.78,-0.22
684,14,-0.35,-0.22
684,15,-0.02,-0.14
684,16,-0.29,-0.15
684,17,-0.23,-0.09
684,18,-0.44,-0.08
684,19,-0.05,0.08
684,20,0.57,0.49
684,21,2.66,0.9
684,22,3.38,0.81
684,23,3.57,0.27
684,24,2.75,-0.04
684,25,0.23,-0.38
685,7,-0.98,-0.19
685,8,-0.48,0.21
685,9,-0.57,0.13
685,10,-0.62,-0.02
685,11,-0.61,0.02
685,12,-0.6,0.07
685,13,-0.6,0.08
685,14,-0.61,0.12
685,15,-0.61,0.17
685,16,-0.62,0.12
685,17,-0.52,0.61
685,18,-0.45,0.93
685,19,-0.45,1.04
685,20,-0.64,1.19
685,21,-0.77,1.14
685,22,-0.76,1.29
685,23,-0.85,1.03
685,24,-1.01,0.52
685,25,-1.11,0.47
686,7,0.0,-0.84
686,10,-0.84,-0.7
686,11,-0.18,0.12
686,12,0.44,-0.08
686,13,-1.55,-0.71
686,14,-1.23,-0.8
686,15,-3.36,-0.94
686,16,-1.66,-0.38
686,17,-0.08,4.06
686,18,1.55,11.51
686,19,1.88,6.62
686,20,0.32,10.31
686,21,2.77,6.51
686,22,4.15,3.87
686,23,12.27,5.14
686,24,58.6,3.62
686,25,26.89,3.95
687,8,0.0,-0.35
687,9,-1.73,-0.26
687,10,-0.67,-0.25
687,11,0.0,-0.23
687,12,-11.0,-0.21
687,13,2.07,-0.19
687,14,0.33,-0.21
687,15,1.08,-0.22
687,16,4.31,-0.26
687,17,1.35,-0.35
687,18,-0.14,-0.46
687,19,0.29,-0.4
687,20,0.11,-0.48
687,21,-0.69,-0.61
687,22,-0.65,-0.58
687,23,0.22,-0.42
687,24,0.41,-0.35
687,25,0.36,-0.33
689,9,-0.13,-0.12
689,10,-0.54,-0.04
689,11,-0.51,-0.15
689,12,-0.02,0.36
689,13,2.13,3.42
689,14,-3.28,-0.34
689,15,-0.84,0.68
689,16,-0.61,0.72
689,17,-1.39,-0.26
689,18,-1.2,-0.53
689,19,-0.88,-0.51
689,20,-0.61,-0.12
689,21,-1.24,-0.33
689,22,-1.79,-0.73
689,23,-1.13,-0.38
689,24,-0.72,0.07
689,25,-0.57,0.01
690,8,-0.6,-0.42
690,9,0.0,-0.37
690,10,-1.0,-0.4
690,11,-0.86,-0.39
690,12,-2.14,-0.4
690,13,-0.64,-0.39
690,14,-0.8,-0.39
690,15,-0.15,-0.31
690,16,-0.12,-0.22
690,17,-0.25,0.0
690,18,-0.36,-0.05
690,19,-0.56,-0.08
690,20,-0.92,-0.4
690,21,-0.85,-0.43
690,22,-0.95,-0.53
690,23,-0.95,-0.52
690,24,-0.98,-0.52
690,25,-1.06,-0.44
692,13,-1.0,-0.65
692,14,0.0,-0.57
692,16,0.0,-0.73
692,18,-1.0,-0.4
692,19,3.67,-0.06
692,20,-0.56,-0.06
692,21,-0.64,-0.89
692,22,-0.43,-0.69
692,23,-0.62,-0.32
692,24,0.58,-0.02
692,25,0.46,0.62
693,8,7.0,-0.31
693,9,18.74,-0.09
693,10,5.01,-0.12
693,11,6.36,-0.15
693,12,-0.26,-0.2
693,13,3.78,-0.19
693,14,6.06,-0.15
693,15,0.59,-0.24
693,16,0.5,-0.23
693,17,0.5,-0.08
693,18,0.21,-0.0
693,19,-0.15,0.03
693,20,0.67,0.48
693,21,-0.11,0.02
693,22,-0.1,-0.08
693,23,-0.21,-0.14
693,24,-0.19,-0.15
693,25,-0.09,-0.21
694,7,0.19,-0.28
694,13,-0.84,-0.23
694,14,-1.06,-0.25
694,15,-0.75,-0.28
694,16,-0.78,-0.31
694,17,-0.47,-0.39
694,18,-0.68,-0.48
694,19,-0.55,-0.5
694,20,-0.61,-0.66
694,21,-0.85,-0.62
694,22,-0.51,-0.52
694,23,-0.55,-0.45
694,24,-0.4,-0.36
694,25,-0.34,-0.31
695,7,-0.75,-0.22
695,8,-0.62,-0.51
695,9,-0.54,-0.42
695,10,-0.65,-0.7
695,11,-0.63,-0.83
695,12,-0.59,-0.65
695,13,-0.55,-0.56
695,14,-0.5,-0.59
695,15,-0.57,-0.71
695,16,-0.74,-0.97
695,17,-0.71,-0.73
695,18,-0.8,-0.7
695,19,-0.84,-0.61
695,20,-0.91,-0.71
695,21,-0.75,-0.57
695,22,-0.84,-0.75
695,23,-0.72,-0.62
695,24,-0.71,-0.6
695,25,-0.49,-0.41
696,11,0.0,-3.0
696,12,-0.89,-0.21
696,13,0.0,-1.01
696,14,0.0,-0.37
696,15,-0.93,-0.74
696,16,5.4,-0.18
696,17,0.19,-0.26
696,18,0.1,-0.55
696,19,-0.89,-0.74
696,20,-1.33,-0.69
696,22,-6.67,-0.8
696,23,-0.37,-0.56
696,24,-0.22,-0.4
696,25,0.82,-0.48
697,7,-0.56,-0.47
697,8,1.66,0.86
697,9,15.28,3.6
697,10,0.1,0.52
697,11,0.6,0.26
697,12,0.26,-0.2
697,13,-0.6,-0.53
697,14,-0.17,-0.3
697,15,-0.21,-0.3
697,16,1.09,0.14
697,17,0.12,-0.22
697,18,0.02,-0.28
697,19,0.19,-0.27
697,20,1.21,-0.11
697,21,0.91,0.01
697,22,2.69,0.05
697,23,1.81,-0.11
697,24,1.23,-0.21
697,25,0.66,-0.31
699,7,-0.66,0.0
699,8,0.17,11.34
699,9,-0.4,0.74
699,10,-1.01,0.13
699,11,-0.22,-0.26
699,12,-0.38,-0.4
699,13,-0.56,-0.26
699,14,-0.83,-0.55
699,15,1.75,2.24
699,16,0.68,2.26
699,17,0.3,3.66
699,18,1.81,3.66
699,19,0.39,0.76
699,20,-0.35,1.71
699,21,0.14,1.88
699,22,0.16,1.36
699,23,0.23,1.47
699,24,0.85,1.82
699,25,1.05,1.25
700,8,-0.17,-1.02
700,9,-1.01,-0.77
700,10,-0.36,-0.53
700,11,0.21,-0.28
700,12,0.93,0.55
700,13,-0.39,-0.6
700,14,2.18,0.33
700,15,6.64,0.11
700,16,0.12,-0.41
700,17,-1.34,-0.63
700,18,-1.11,-0.55
700,19,-0.6,-0.5
700,20,-0.21,-0.36
700,21,0.34,-0.16
700,22,-0.67,-0.86
700,23,-0.35,-0.62
700,24,-0.28,-0.5
700,25,-0.32,-0.29
701,9,-1.6,-0.8
701,10,3.74,0.33
701,11,4.4,3.07
701,12,37.72,7.52
701,13,1.88,1.11
701,14,-0.1,-0.09
701,15,0.11,-0.14
701,16,-0.49,-0.19
701,17,-0.32,-0.16
701,18,-0.18,-0.14
701,19,0.91,0.0
701,20,1.5,0.0
701,21,1.97,-0.0
701,22,1.92,0.09
701,23,3.4,0.18
701,24,-0.05,-0.18
701,25,-0.48,-0.22
702,7,-0.18,0.14
702,8,0.39,1.15
702,9,-0.36,0.25
702,10,0.53,2.13
