districtid,timeid,statemean,statestdev
578,12,21.61,23.66
578,13,27.06,29.09
578,14,26.5,27.33
578,15,22.0,25.17
578,16,24.61,34.45
578,17,30.9,48.38
578,18,55.05,101.71
578,19,79.18,175.52
578,20,93.95,220.76
578,21,100.64,193.54
578,22,125.5,248.61
578,23,208.45,403.72
578,24,331.82,648.64
578,25,564.68,1076.99
579,8,9.0,0.0
579,10,8.4,6.72
579,11,11.5,16.51
579,12,22.22,23.78
579,13,22.53,23.84
579,14,23.89,25.41
579,15,19.84,23.06
579,16,17.61,15.82
579,17,20.81,20.97
579,18,33.59,37.29
579,19,41.45,41.3
579,20,47.23,67.71
579,21,62.68,66.71
579,22,81.91,84.12
579,23,135.23,150.78
579,24,216.0,205.48
579,25,367.73,388.57
580,7,30.36,77.65
580,8,22.9,52.93
580,9,42.94,111.76
580,10,40.28,99.18
580,11,36.76,86.37
580,12,31.62,64.06
580,13,36.03,79.37
580,14,25.4,60.2
580,15,29.71,58.39
580,16,36.2,71.12
580,17,53.73,102.96
580,18,93.31,164.76
580,19,101.88,182.15
580,20,113.49,218.34
580,21,109.73,202.94
580,22,125.71,206.36
580,23,148.37,244.33
580,24,180.06,278.04
580,25,218.2,357.35
582,10,40.28,99.18
582,11,36.63,86.42
582,12,31.36,64.16
582,13,35.79,79.43
582,14,25.14,60.25
582,15,29.59,58.41
582,16,35.91,71.23
582,17,53.5,103.06
582,18,92.85,164.92
582,19,103.06,182.03
582,20,113.12,218.37
582,21,109.43,202.98
582,22,124.9,206.54
582,23,146.98,244.43
582,24,178.9,278.36
582,25,218.22,357.34
583,7,100.47,317.43
583,8,154.12,463.94
583,9,124.6,508.14
583,10,107.79,368.7
583,11,107.33,375.43
583,12,129.96,420.81
583,13,133.56,461.12
583,14,147.12,456.18
583,15,153.2,392.36
583,16,163.62,380.84
583,17,191.81,409.46
583,18,218.23,405.59
583,19,241.31,433.72
583,20,254.19,409.11
583,21,238.12,368.77
583,22,246.73,370.31
583,23,254.04,383.26
583,24,265.15,402.64
583,25,285.92,425.65
584,10,7.07,6.04
584,11,11.06,16.57
584,12,22.5,23.74
584,13,26.41,29.19
584,14,23.33,24.31
584,15,18.74,20.19
584,16,22.89,33.6
584,17,29.57,48.44
584,18,51.45,101.6
584,19,76.64,175.79
584,20,85.82,219.7
584,21,97.68,193.05
584,22,126.09,248.9
584,23,208.45,403.72
584,24,341.86,651.53
584,25,547.86,1069.31
585,7,33.94,62.98
585,8,37.61,70.62
585,9,42.85,75.85
585,10,60.3,72.33
585,11,63.96,75.27
585,12,63.85,90.57
585,13,69.46,104.72
585,14,69.33,90.46
585,15,68.0,92.74
585,16,81.25,82.19
585,17,131.1,170.46
585,18,149.48,204.23
585,19,214.28,309.19
585,20,254.28,325.01
585,21,264.72,284.85
585,22,275.17,288.61
585,23,299.93,343.86
585,24,318.28,420.76
585,25,350.79,455.94
586,11,34.5,36.09
586,12,90.67,163.54
586,13,46.91,67.79
586,14,66.18,100.8
586,15,117.5,282.34
586,16,361.08,1141.54
586,17,558.83,1670.01
586,18,886.96,2492.15
586,19,1157.54,2674.88
586,20,1304.12,2663.62
586,21,1467.83,2829.38
586,22,1619.58,2948.99
586,23,1729.62,3452.15
586,24,1911.29,3602.1
586,25,2141.42,3888.6
587,7,50.62,176.02
587,8,149.3,420.39
587,9,156.17,598.49
587,10,196.45,769.07
587,11,196.79,794.46
587,12,297.58,1341.92
587,13,399.67,1777.74
587,14,425.26,1724.62
587,15,644.59,2254.3
587,16,874.96,2772.15
587,17,788.93,1800.57
587,18,888.59,1595.2
587,19,1059.56,1678.27
587,20,1166.78,1411.88
587,21,1031.59,1363.86
587,22,1109.59,1390.31
587,23,1182.44,1619.97
587,24,1237.41,1707.12
587,25,1233.37,1493.25
588,9,21.45,27.51
588,10,24.87,32.3
588,11,39.64,30.46
588,12,46.6,28.8
588,13,62.93,62.06
588,14,44.0,38.45
588,15,46.67,53.22
588,16,55.47,60.59
588,17,89.8,123.33
588,18,150.53,236.64
588,19,197.67,281.25
588,20,195.67,307.54
588,21,189.67,218.54
588,22,198.93,202.16
588,23,220.67,251.63
588,24,248.6,298.74
588,25,339.0,491.29
589,10,6.92,5.81
589,11,8.5,8.3
589,12,18.93,22.56
589,13,30.67,30.64
589,14,18.8,24.19
589,15,14.8,10.62
589,16,13.18,14.98
589,17,29.78,28.81
589,18,72.83,81.44
589,19,92.0,163.25
589,20,164.61,174.23
589,21,223.39,266.13
589,22,190.78,211.14
589,23,247.17,326.24
589,24,302.61,336.04
589,25,450.61,686.98
590,7,14.95,27.51
590,8,14.78,32.72
590,9,12.18,15.91
590,10,23.09,21.57
590,11,23.21,19.68
590,12,33.33,34.92
590,13,41.85,50.99
590,14,56.65,72.62
590,15,62.25,105.86
590,16,71.0,111.24
590,17,120.85,178.79
590,18,168.01,222.26
590,19,232.37,328.04
590,20,347.62,403.58
590,21,396.0,561.23
590,22,437.63,633.36
590,23,444.93,631.26
590,24,500.87,657.54
590,25,559.16,774.45
591,7,1.67,0.47
591,8,7.25,7.46
591,9,7.33,6.77
591,10,6.5,5.68
591,11,8.71,8.5
591,12,21.64,24.16
591,13,31.33,30.53
591,14,16.5,24.1
591,15,14.33,10.89
591,16,10.18,11.37
591,17,26.28,21.99
591,18,57.06,43.2
591,19,55.39,42.07
591,20,126.5,85.45
591,21,164.06,122.55
591,22,150.78,120.02
591,23,184.33,195.52
591,24,237.67,140.51
591,25,315.39,205.43
592,7,31.55,77.42
592,8,22.9,52.93
592,9,42.81,111.81
592,10,40.26,99.19
592,11,36.71,86.39
592,12,31.24,64.19
592,13,35.47,79.45
592,14,24.48,60.16
592,15,29.8,58.37
592,16,35.71,71.27
592,17,52.88,103.21
592,18,92.83,164.92
592,19,102.41,182.14
592,20,113.61,218.32
592,21,109.29,202.99
592,22,124.24,206.56
592,23,148.1,244.38
592,24,178.02,278.44
592,25,215.31,357.75
593,7,156.41,554.95
593,8,292.93,868.33
593,9,358.48,1075.49
593,10,545.1,1870.16
593,11,594.1,1793.8
593,12,569.81,1652.03
593,13,694.03,1854.33
593,14,781.27,1868.01
593,15,993.35,2324.97
593,16,1310.71,2933.37
593,17,1488.48,3208.62
593,18,1733.68,3593.29
593,19,2085.48,4262.96
593,20,2080.65,3713.04
593,21,2255.26,3521.59
593,22,2556.65,3468.07
593,23,2724.68,3902.73
593,24,2898.26,4184.19
593,25,3747.58,4931.53
594,12,38.52,44.23
594,13,32.9,35.89
594,14,39.73,43.0
594,15,68.14,99.92
594,16,84.86,177.45
594,17,154.45,325.03
594,18,166.5,346.84
594,19,292.59,606.88
594,20,381.27,563.0
594,21,419.45,475.84
594,22,503.86,495.62
594,23,682.91,646.69
594,24,817.0,891.24
594,25,858.91,1059.95
595,7,13.57,16.38
595,9,22.82,26.88
595,10,26.53,31.66
595,11,42.14,29.34
595,12,51.47,27.67
595,13,64.47,60.86
595,14,44.27,38.21
595,15,46.67,53.22
595,16,55.87,60.28
595,17,90.87,122.72
595,18,154.33,234.76
595,19,205.47,278.29
595,20,196.33,307.25
595,21,188.4,219.36
595,22,198.4,202.55
595,23,216.07,254.79
595,24,247.47,299.64
595,25,338.0,491.85
596,7,31.59,77.4
596,9,42.68,111.85
596,10,39.95,99.29
596,11,36.56,86.44
596,12,31.62,64.06
596,13,36.32,79.27
596,14,25.52,60.16
596,15,29.93,58.33
596,16,36.02,71.19
596,17,53.58,103.03
596,18,92.52,164.99
596,19,102.94,182.06
596,20,112.31,218.34
596,21,109.49,202.97
596,22,125.18,206.49
596,23,148.47,244.31
596,24,180.08,278.03
596,25,216.43,357.73
597,8,19.73,22.92
597,9,12.12,18.25
597,10,14.73,18.94
597,11,37.14,89.6
597,12,95.57,214.68
597,13,131.71,307.56
597,14,162.0,310.69
597,15,148.43,293.08
597,16,143.05,257.02
597,17,180.33,244.38
597,18,216.52,278.71
597,19,222.29,280.13
597,20,226.95,292.61
597,21,228.52,244.08
597,22,247.81,208.19
597,23,306.81,211.96
597,24,408.55,231.45
597,25,563.71,360.97
598,9,12.24,18.2
598,10,14.4,19.11
598,11,36.95,89.65
598,12,91.57,215.23
598,13,126.05,308.27
598,14,159.05,311.23
598,15,147.52,293.24
598,16,142.48,257.07
598,17,180.52,244.43
598,18,225.24,281.99
598,19,231.0,280.28
598,20,236.48,296.56
598,21,228.81,244.18
598,22,254.48,209.52
598,23,308.1,212.66
598,24,415.0,232.84
598,25,563.14,361.15
599,7,7.04,7.92
599,8,4.0,3.35
599,9,15.11,12.02
599,10,30.97,25.31
599,11,30.66,16.23
599,12,34.09,22.65
599,13,38.74,25.42
599,14,32.31,20.25
599,15,40.77,34.63
599,16,64.49,68.41
599,17,96.74,125.4
599,18,253.43,320.3
599,19,290.06,381.37
599,20,473.31,544.23
599,21,550.66,532.1
599,22,669.29,584.85
599,23,461.29,391.84
599,24,338.71,322.72
599,25,337.57,286.62
600,10,12.5,17.98
600,11,41.92,44.55
600,12,44.75,44.55
600,13,38.42,50.45
600,14,45.73,37.02
600,15,40.08,29.72
600,16,25.08,29.71
600,17,26.92,35.16
600,19,140.33,182.78
600,20,123.08,132.12
600,21,161.58,171.54
600,22,207.67,272.72
600,23,216.58,217.39
600,24,330.67,327.4
600,25,440.25,402.45
601,7,28.85,35.75
601,8,50.06,44.56
601,9,8.31,8.38
601,11,11.67,14.59
601,12,15.12,17.5
601,13,32.67,44.72
601,14,49.25,64.42
601,15,59.69,68.64
601,16,58.62,73.12
601,17,78.94,106.93
601,18,113.31,145.71
601,19,155.12,154.58
601,20,236.5,254.52
601,21,315.62,363.86
601,22,376.5,420.83
601,23,521.25,582.04
601,24,513.62,411.73
601,25,544.94,413.3
602,8,23.1,52.86
602,9,42.58,111.88
602,10,39.28,99.36
602,11,34.22,85.86
602,12,30.24,64.08
602,13,35.76,79.43
602,14,24.79,60.24
602,15,29.0,58.35
602,16,34.53,71.0
602,17,53.04,103.19
602,18,92.56,164.98
602,19,102.22,182.15
602,20,113.61,218.32
602,21,109.53,202.97
602,22,125.2,206.49
602,23,147.92,244.41
602,24,178.67,278.39
602,25,217.61,357.52
603,7,14.55,27.54
603,8,14.81,32.7
603,9,12.38,16.04
603,10,24.15,22.52
603,11,23.3,19.72
603,12,33.57,34.81
603,13,42.47,50.94
603,14,56.51,72.61
603,15,62.34,105.83
603,16,70.5,111.35
603,17,120.07,178.97
603,18,168.54,222.07
603,19,232.13,328.1
603,20,348.29,403.6
603,21,398.47,561.34
603,22,434.38,632.81
603,23,442.54,631.05
603,24,498.51,656.38
603,25,552.31,771.98
604,8,4.18,3.37
604,9,15.31,12.0
604,10,32.94,26.12
604,11,31.03,16.56
604,12,34.2,22.59
604,13,39.46,25.43
604,14,32.31,20.25
604,15,40.37,34.83
604,16,63.14,68.32
604,17,96.91,125.33
604,18,261.09,318.88
604,19,306.46,385.3
604,20,487.89,544.69
604,21,554.69,532.51
604,22,665.54,584.0
604,23,456.26,390.97
604,24,334.46,322.46
604,25,331.43,286.17
605,11,9.71,8.35
605,12,22.57,23.63
605,15,14.93,10.48
605,16,12.71,15.19
605,17,31.0,29.0
605,18,74.17,81.25
605,19,93.44,163.06
605,20,167.28,172.92
605,21,224.67,265.62
605,22,196.67,209.5
605,23,252.56,324.5
605,24,311.67,336.42
605,25,481.39,687.52
606,13,12.0,14.21
606,14,3.8,2.79
606,15,1.0,0.0
606,16,1.33,0.47
606,17,4.0,3.08
606,18,3.8,2.93
606,23,14.6,21.34
606,25,6.0,4.55
607,7,50.81,175.97
607,8,149.48,420.33
607,10,196.77,769.0
607,11,193.83,794.97
607,12,295.73,1342.27
607,13,400.74,1777.51
607,14,426.48,1724.4
607,15,648.22,2253.79
607,16,876.85,2771.98
607,17,785.67,1801.04
607,18,891.37,1594.53
607,19,1060.44,1678.04
607,20,1148.89,1419.14
607,21,1013.22,1370.34
607,22,1076.0,1396.75
607,23,1124.96,1619.54
607,24,1154.04,1694.97
607,25,1158.52,1489.21
608,8,4.0,3.35
608,9,15.4,11.96
608,10,32.0,26.4
608,11,31.71,16.38
608,12,33.51,22.64
608,13,39.26,25.5
608,14,31.31,19.61
608,15,38.34,33.27
608,16,64.17,68.48
608,17,96.11,125.6
608,18,256.66,320.5
608,19,301.03,386.79
608,20,484.03,545.93
608,21,550.97,532.17
608,22,672.17,584.92
608,23,464.69,391.12
608,24,338.17,322.8
608,25,335.89,286.97
609,7,13.43,16.48
609,8,10.3,7.95
609,9,22.64,27.01
609,10,26.0,32.02
609,11,41.36,30.04
609,12,50.8,28.62
609,13,62.47,62.3
609,14,42.4,39.24
609,15,46.6,53.27
609,16,54.07,61.36
609,17,87.93,124.04
609,18,147.87,237.38
609,19,205.53,278.25
609,20,195.6,307.57
609,21,188.6,219.24
609,22,197.2,203.34
609,23,217.53,253.93
609,24,242.2,302.9
609,25,337.0,492.37
610,10,18.06,19.63
610,11,20.76,18.84
610,12,38.24,44.45
610,13,32.81,35.97
610,14,40.14,42.67
610,15,67.95,100.01
610,16,87.41,176.91
610,17,153.68,325.32
610,18,166.64,346.79
610,19,302.09,605.29
610,20,391.27,561.46
610,21,420.09,476.03
610,22,506.91,495.31
610,23,706.64,648.79
610,24,860.59,909.81
610,25,857.59,1060.32
611,7,14.93,27.52
611,8,14.69,32.74
611,9,12.35,16.03
611,10,24.03,22.59
611,11,23.34,19.73
611,12,33.01,34.9
611,13,42.09,51.03
611,14,56.34,72.57
611,15,61.79,105.9
611,16,70.54,111.35
611,17,120.1,178.97
611,18,166.29,222.29
611,19,231.99,328.13
611,20,351.4,402.68
611,21,401.41,560.48
611,22,442.18,632.2
611,23,450.49,629.33
611,24,508.4,657.34
611,25,565.75,772.87
613,7,156.33,554.97
613,8,293.07,868.28
613,9,360.66,1074.85
613,10,545.83,1869.97
613,11,596.17,1793.2
613,12,572.29,1651.27
613,13,692.87,1854.73
613,14,782.23,1867.64
613,15,993.77,2324.8
613,16,1312.94,2932.47
613,17,1488.39,3208.66
613,18,1732.9,3593.6
613,19,2083.23,4263.86
613,20,2046.48,3724.75
613,21,2207.26,3538.13
613,22,2525.55,3479.9
613,23,2663.16,3920.79
613,24,2811.77,4203.56
613,25,3589.74,4941.57
614,7,28.77,35.8
614,8,45.75,44.7
614,11,11.27,14.77
614,12,15.19,17.48
614,13,30.87,45.17
614,14,45.5,65.08
614,15,50.88,64.23
614,16,49.12,68.54
614,17,73.19,108.01
614,18,109.69,146.92
614,19,144.81,156.53
614,20,230.25,257.32
614,21,310.5,366.5
614,22,367.44,425.4
614,23,511.44,585.72
614,24,508.0,415.56
614,25,540.12,417.33
615,7,8.48,9.96
615,8,4.21,3.34
615,9,15.57,11.81
615,10,32.63,26.35
615,11,31.06,16.58
615,12,33.8,22.71
615,13,38.91,25.49
615,14,32.06,20.26
615,15,40.74,34.65
615,16,64.0,68.49
615,17,96.11,125.6
615,18,255.0,320.54
615,19,297.0,386.11
615,20,477.26,545.74
615,21,550.43,532.05
615,22,666.54,584.31
615,23,455.11,390.44
615,24,334.97,322.6
615,25,335.03,287.01
616,7,156.22,555.0
616,8,290.93,868.92
616,9,359.86,1075.1
616,10,544.37,1870.35
616,11,587.9,1795.18
616,12,568.97,1652.25
616,13,691.94,1855.03
616,14,781.2,1868.03
616,15,991.42,2325.72
616,16,1305.1,2935.41
616,17,1482.0,3211.1
616,18,1722.29,3597.36
616,19,2073.48,4267.27
616,20,2053.9,3723.06
616,21,2220.55,3535.65
616,22,2523.48,3480.37
616,23,2675.58,3919.64
616,24,2799.94,4201.78
616,25,3621.84,4952.59
617,8,23.07,52.87
617,9,42.77,111.82
617,10,40.23,99.2
617,11,36.56,86.44
617,12,31.62,64.06
617,14,25.55,60.15
617,15,29.98,58.31
617,16,36.07,71.18
617,17,53.6,103.02
617,18,93.58,164.64
617,19,103.31,181.96
617,20,113.51,218.33
617,21,110.27,202.81
617,22,125.67,206.37
617,23,148.65,244.26
617,24,179.29,278.28
617,25,217.57,357.53
618,8,38.09,70.41
618,9,43.3,75.67
618,10,62.3,71.4
618,11,65.54,74.44
618,12,64.12,90.44
618,13,69.07,104.94
618,14,69.22,90.53
618,15,68.93,92.38
618,16,82.39,81.48
618,17,133.62,169.34
618,18,151.62,203.11
618,19,215.66,308.46
618,20,257.52,323.27
618,21,264.1,285.29
618,22,279.62,286.34
618,23,301.97,342.62
618,24,319.76,419.94
618,25,351.86,455.4
619,8,23.1,52.86
619,9,42.84,111.8
619,11,36.73,86.38
619,12,31.55,64.09
619,15,30.1,58.26
619,16,36.09,71.17
619,17,53.38,103.11
619,18,92.75,164.94
619,19,103.04,182.04
619,20,112.51,218.36
619,21,109.96,202.89
619,22,125.02,206.52
619,23,148.14,244.38
619,24,179.94,278.08
619,25,216.8,357.69
621,9,42.94,111.76
621,10,40.31,99.17
621,14,25.55,60.15
621,15,29.9,58.34
621,16,36.24,71.1
621,17,53.67,102.99
621,18,93.83,164.51
621,19,104.0,181.67
621,20,114.98,217.87
621,21,110.76,202.64
621,22,126.0,206.26
621,23,149.1,244.12
621,24,180.31,277.94
621,25,219.18,356.94
622,13,12.17,14.09
622,14,4.6,2.73
622,17,4.75,2.86
622,18,4.0,2.83
622,20,0.67,1.25
622,21,12.0,10.12
622,23,14.2,21.57
622,24,9.33,4.78
624,7,31.55,77.42
624,10,40.31,99.17
624,11,36.63,86.42
624,12,31.57,64.08
624,13,36.34,79.26
624,14,25.57,60.14
624,15,30.0,58.3
624,16,36.22,71.11
624,17,53.69,102.98
624,18,93.5,164.68
624,19,104.02,181.66
624,20,114.73,217.98
624,21,110.9,202.58
624,22,124.9,206.54
624,23,148.06,244.39
624,24,177.67,278.43
624,25,215.73,357.76
625,9,12.6,15.99
625,10,24.06,22.58
625,11,23.7,19.58
625,12,33.42,34.89
625,13,42.35,50.99
625,14,57.07,72.53
625,15,62.32,105.84
625,16,71.16,111.17
625,17,121.16,178.65
625,18,167.56,222.36
625,19,230.32,328.18
625,20,345.62,403.07
625,21,397.04,561.37
625,22,437.47,633.36
625,23,443.59,631.22
625,24,503.32,658.13
625,25,558.35,774.38
626,7,31.64,77.38
626,8,23.1,52.86
626,10,40.31,99.17
626,12,31.12,64.22
626,13,36.08,79.36
626,14,25.48,60.18
626,15,29.9,58.34
626,16,36.04,71.19
626,17,53.06,103.19
626,18,91.35,164.98
626,19,103.73,181.8
626,20,114.22,218.17
626,21,110.98,202.54
626,22,126.12,206.21
626,23,149.37,244.02
626,24,180.59,277.81
626,25,219.16,356.95
627,8,14.76,32.72
627,9,12.6,15.99
627,10,24.18,22.5
627,11,23.67,19.61
627,12,33.61,34.78
627,13,42.63,50.84
627,14,57.06,72.53
627,15,62.16,105.88
627,16,70.78,111.31
627,17,121.29,178.58
627,18,168.75,221.97
627,19,232.54,327.98
627,20,352.15,402.21
627,21,401.82,560.28
627,22,442.54,632.01
627,23,449.46,629.94
627,24,508.74,657.19
627,25,563.93,773.69
628,7,8.61,9.89
628,8,4.21,3.34
628,9,15.09,12.01
628,10,32.6,26.36
628,11,30.8,16.39
628,12,34.2,22.59
628,13,39.89,25.09
628,14,32.8,19.91
628,15,40.94,34.49
628,16,65.0,68.2
628,17,97.31,125.12
628,18,260.57,319.18
628,19,305.09,385.93
628,20,490.14,543.51
628,21,558.86,531.78
628,22,678.14,583.43
628,23,468.49,389.04
628,24,343.8,320.37
628,25,340.86,284.91
629,8,4.14,3.39
629,9,15.6,11.78
629,10,33.11,25.93
629,11,32.06,15.89
629,12,34.34,22.48
629,13,39.4,25.46
629,14,32.49,20.18
629,15,41.06,34.38
629,16,65.31,68.0
629,17,97.66,124.91
629,18,261.91,318.33
629,19,307.29,384.83
629,20,491.97,542.3
629,21,567.57,526.41
629,22,686.23,577.88
629,23,471.37,386.56
629,24,343.91,320.29
629,25,341.2,284.66
630,10,40.28,99.18
630,11,36.71,86.39
630,12,31.21,64.2
630,13,35.58,79.45
630,14,25.48,60.18
630,15,29.98,58.31
630,16,35.98,71.21
630,17,53.4,103.1
630,18,92.88,164.91
630,19,102.92,182.07
630,20,114.47,218.09
630,21,111.0,202.53
630,22,125.22,206.49
630,23,149.1,244.12
630,24,180.04,278.04
630,25,218.51,357.23
631,20,32.0,46.5
631,23,25.55,33.92
631,24,31.0,41.44
631,25,46.77,72.54
632,8,2.2,0.75
632,10,13.25,17.03
632,11,17.29,14.78
632,12,8.4,6.8
632,13,11.88,9.78
632,14,14.3,13.89
632,15,25.44,28.02
632,16,15.56,10.91
632,17,12.8,17.92
632,18,25.9,34.99
632,19,53.8,67.39
632,20,54.2,48.5
632,21,60.1,35.7
632,22,69.4,33.16
632,23,86.5,73.01
632,24,83.1,77.44
632,25,116.8,75.49
633,8,23.1,52.86
633,10,40.26,99.19
633,11,36.68,86.4
633,12,31.5,64.11
633,13,36.26,79.29
633,14,25.57,60.14
633,15,29.88,58.34
633,16,36.04,71.19
633,17,51.62,102.96
633,18,92.42,165.0
633,19,103.35,181.95
633,20,114.27,218.16
633,21,110.06,202.87
633,22,125.31,206.47
633,23,147.84,244.42
633,24,176.16,278.16
633,25,212.84,357.17
634,18,23.69,56.53
634,19,29.69,76.33
634,20,32.18,46.39
634,23,25.59,33.89
634,24,30.29,41.79
634,25,46.27,72.77
636,9,42.84,111.8
636,10,40.23,99.2
636,11,36.63,86.42
636,12,31.57,64.08
636,15,30.07,58.27
636,16,36.24,71.1
636,17,53.62,103.01
636,18,93.52,164.67
636,19,103.8,181.77
636,20,114.73,217.98
636,21,110.51,202.73
636,22,125.29,206.47
636,23,149.57,243.93
636,24,180.59,277.81
636,25,219.27,356.9
637,7,33.94,62.98
637,8,38.04,70.43
637,9,42.85,75.85
637,10,60.41,72.32
637,11,61.25,74.46
637,12,62.12,90.84
637,13,66.39,105.3
637,14,67.59,91.0
637,15,66.79,92.79
637,16,79.21,82.3
637,17,131.55,170.34
637,18,150.79,203.63
637,19,212.76,309.78
637,20,251.21,325.76
637,21,258.66,287.39
637,22,260.83,281.82
637,23,290.66,344.96
637,24,312.69,422.44
637,25,347.97,456.99
638,10,7.0,5.79
638,11,9.29,8.63
638,12,16.71,16.87
638,13,23.8,13.41
638,14,11.0,9.99
638,15,12.87,9.53
638,16,13.18,14.98
638,17,31.67,28.69
638,18,75.72,80.51
638,19,95.89,162.18
638,20,163.89,174.45
638,21,226.0,264.97
638,22,191.89,211.07
638,23,253.44,324.05
638,24,317.72,334.09
638,25,485.78,685.46
639,7,156.41,554.95
639,8,293.15,868.26
639,9,360.83,1074.79
639,11,596.67,1793.04
639,12,570.77,1651.75
639,13,694.13,1854.3
639,14,783.83,1867.0
639,15,994.42,2324.54
639,16,1314.19,2931.93
639,17,1493.0,3206.64
639,18,1741.87,3589.65
639,19,2095.52,4258.52
639,20,2087.29,3709.59
639,21,2261.16,3518.1
639,22,2576.9,3455.53
639,23,2734.0,3897.28
639,24,2909.52,4177.45
639,25,3759.0,4924.53
640,10,40.15,99.23
640,11,36.68,86.4
640,12,31.62,64.06
640,14,25.57,60.14
640,15,30.07,58.27
640,16,36.18,71.13
640,17,53.58,103.03
640,18,93.52,164.67
640,19,103.63,181.84
640,20,114.88,217.92
640,21,109.43,202.98
640,22,125.53,206.41
640,23,149.22,244.08
640,24,180.76,277.73
640,25,218.82,357.11
641,9,4.8,3.76
641,12,8.0,6.99
641,13,10.75,9.76
641,14,15.1,13.44
641,15,25.67,27.88
641,16,16.11,10.38
641,17,13.4,17.65
641,18,25.4,35.09
641,19,42.9,56.83
641,20,46.6,43.44
641,21,57.2,36.91
641,22,64.3,34.42
641,23,80.3,74.39
641,24,63.0,52.18
641,25,105.3,73.09
642,8,38.04,70.43
642,9,42.44,75.95
642,10,59.81,72.32
642,11,63.61,75.33
642,12,63.38,90.73
642,13,66.64,105.35
642,14,67.56,91.0
642,15,66.1,92.61
642,16,79.04,82.25
642,17,130.86,170.51
642,18,149.1,204.36
642,19,214.97,308.84
642,20,255.69,324.37
642,21,264.34,285.12
642,22,279.14,286.69
642,23,301.28,343.08
642,24,316.72,421.45
642,25,351.59,455.54
643,7,9.75,12.65
643,8,19.87,22.81
643,10,14.73,18.94
643,11,37.43,89.51
643,12,94.9,214.89
643,13,132.38,307.33
643,14,164.76,309.61
643,15,151.86,291.92
643,16,147.57,255.68
643,17,188.67,243.52
643,18,233.48,279.62
643,19,235.9,277.73
643,20,244.71,294.53
643,21,237.43,243.88
643,22,254.24,209.55
643,23,319.14,211.64
643,24,417.8,232.27
643,25,563.1,361.16
644,7,8.39,9.99
644,9,15.6,11.78
644,10,32.57,26.38
644,11,31.49,16.56
644,12,34.29,22.53
644,13,39.46,25.43
644,14,32.34,20.24
644,15,40.97,34.46
644,16,65.2,68.08
644,17,97.54,124.99
644,18,261.23,318.79
644,19,305.03,385.96
644,20,487.57,544.83
644,21,554.89,532.5
644,22,670.94,584.95
644,23,458.83,391.71
644,24,339.97,322.41
644,25,337.17,286.74
645,8,14.79,32.71
645,9,12.57,16.01
645,10,24.07,22.57
645,11,23.72,19.56
645,12,33.66,34.74
645,13,42.69,50.8
645,14,57.38,72.35
645,15,62.62,105.72
645,16,71.38,111.04
645,17,121.22,178.62
645,18,169.15,221.74
645,19,233.1,327.77
645,20,348.91,403.55
645,21,399.38,561.19
645,22,439.28,633.2
645,23,443.88,631.24
645,24,506.28,658.0
645,25,561.76,774.29
646,9,155.96,598.54
646,10,197.27,768.88
646,11,197.58,794.28
646,12,298.19,1341.79
646,13,399.59,1777.76
646,14,429.48,1723.76
646,15,656.33,2252.06
646,16,888.89,2770.01
646,17,793.41,1799.65
646,18,884.52,1595.94
646,19,1062.59,1677.42
646,20,1163.33,1413.77
646,21,1025.33,1366.85
646,22,1107.33,1391.45
646,23,1183.15,1619.63
646,24,1237.93,1706.84
646,25,1234.7,1492.37
648,8,4.14,3.39
648,9,15.29,12.01
648,10,32.86,26.2
648,11,31.46,16.57
648,12,33.6,22.68
648,13,37.11,22.53
648,14,30.83,18.61
648,15,38.57,33.67
648,16,63.77,68.48
648,17,95.46,125.68
648,18,247.74,317.07
648,19,305.83,385.61
648,20,485.14,545.67
648,21,556.4,532.35
648,22,678.63,583.21
648,23,464.14,391.31
648,24,341.86,321.61
648,25,339.89,285.56
649,10,12.12,17.5
649,11,17.29,14.78
649,12,8.1,6.96
649,13,11.88,9.78
649,14,11.9,12.06
649,15,24.11,28.48
649,16,14.33,11.08
649,17,7.3,6.42
649,18,14.6,6.61
649,19,39.1,46.45
649,20,42.9,34.65
649,21,48.2,21.37
649,22,59.9,28.25
649,23,61.0,27.46
649,24,70.6,70.75
649,25,100.7,66.23
650,7,153.96,555.48
650,8,290.44,869.05
650,9,354.76,1076.28
650,10,540.27,1871.25
650,11,587.27,1795.28
650,12,560.81,1653.74
650,13,679.94,1857.58
650,14,769.6,1871.19
650,15,983.84,2328.15
650,16,1297.29,2937.68
650,17,1474.39,3213.47
650,18,1690.16,3602.6
650,19,2029.03,4273.82
650,20,2026.9,3726.93
650,21,2201.06,3538.74
650,22,2492.45,3482.69
650,23,2663.65,3920.77
650,24,2839.71,4203.55
650,25,3671.35,4956.51
651,9,12.62,15.98
651,10,24.24,22.45
651,11,23.67,19.61
651,12,33.61,34.78
651,13,42.49,50.93
651,14,57.49,72.27
651,15,62.71,105.68
651,16,71.25,111.12
651,17,121.16,178.65
651,18,166.54,222.34
651,19,232.53,327.99
651,20,350.62,403.07
651,21,399.87,561.07
651,22,440.32,632.94
651,23,449.12,630.12
651,24,507.46,657.69
651,25,563.69,773.78
652,7,9.25,12.86
652,8,15.73,20.08
652,9,9.82,16.32
652,10,13.53,19.13
652,11,35.57,89.74
652,12,89.43,214.86
652,13,124.33,308.03
652,14,151.62,309.88
652,15,136.81,290.44
652,16,133.9,254.36
652,17,172.0,238.92
652,18,214.71,277.26
